frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
7414, 0, 247.347, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.67, 0.27, 0.00, 0.19, 0.00, 0.00, 3.61, 1.75, 2.41, 0.71, 0.34, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
7415, 0, 247.380, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.64, 0.09, 0.00, 0.34, 0.00, 0.00, 3.18, 1.61, 1.90, 0.84, 0.22, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
7416, 0, 247.414, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.62, 0.09, 0.00, 0.39, 0.00, 0.00, 2.27, 1.59, 1.81, 1.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
7417, 0, 247.447, 0.98, 1, 0.00, 0.00, 0.32, 0.00, 0.59, 0.28, 0.00, 0.57, 0.05, 0.00, 2.28, 1.43, 1.61, 0.83, 0.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
7418, 0, 247.481, 0.98, 1, 0.10, 0.00, 0.76, 0.00, 0.64, 0.72, 0.00, 0.48, 0.08, 0.03, 2.41, 1.29, 1.79, 0.49, 0.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
7419, 0, 247.514, 0.98, 1, 0.17, 0.00, 1.38, 0.00, 0.88, 1.18, 0.00, 0.61, 0.13, 0.15, 2.10, 1.01, 1.46, 0.09, 0.12, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
7420, 0, 247.547, 0.98, 1, 0.32, 0.00, 1.56, 0.00, 0.99, 1.17, 0.00, 0.27, 0.08, 0.15, 2.76, 0.56, 2.54, 0.00, 0.09, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
7421, 0, 247.581, 0.98, 1, 0.30, 0.00, 1.59, 0.07, 1.02, 1.04, 0.00, 0.20, 0.05, 0.12, 3.14, 0.30, 2.68, 0.00, 0.19, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
7422, 0, 247.614, 0.98, 1, 0.23, 0.00, 1.50, 0.18, 0.89, 0.99, 0.00, 0.23, 0.00, 0.13, 4.35, 0.33, 3.18, 0.00, 0.95, 0.05, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
7423, 0, 247.647, 0.98, 1, 0.12, 0.00, 1.20, 0.18, 0.73, 1.04, 0.00, 0.44, 0.00, 0.16, 3.46, 0.29, 2.50, 0.00, 1.00, 0.23, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
7424, 0, 247.681, 0.98, 1, 0.05, 0.00, 1.15, 0.11, 0.57, 0.94, 0.00, 0.61, 0.00, 0.16, 2.96, 0.21, 2.36, 0.00, 1.09, 0.49, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
7425, 0, 247.714, 0.98, 1, 0.09, 0.00, 0.96, 0.00, 0.34, 0.74, 0.00, 0.81, 0.00, 0.03, 2.68, 0.00, 1.82, 0.00, 0.93, 0.87, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
7426, 0, 247.748, 0.93, 1, 0.06, 0.00, 1.07, 0.00, 0.23, 0.66, 0.00, 0.85, 0.00, 0.00, 2.70, 0.00, 1.12, 0.00, 1.07, 0.85, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
7427, 0, 247.781, 0.93, 1, 0.04, 0.00, 0.85, 0.00, 0.11, 0.44, 0.00, 0.84, 0.00, 0.00, 1.93, 0.00, 0.42, 0.00, 0.81, 0.90, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7428, 0, 247.814, 0.93, 1, 0.00, 0.00, 0.66, 0.00, 0.04, 0.23, 0.00, 0.45, 0.00, 0.00, 0.58, 0.00, 0.00, 0.00, 0.21, 0.68, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7429, 0, 247.848, 0.93, 1, 0.00, 0.00, 0.52, 0.00, 0.00, 0.08, 0.00, 0.34, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.02, 0.72, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7430, 0, 247.881, 0.93, 1, 0.00, 0.00, 0.35, 0.00, 0.00, 0.22, 0.00, 0.22, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.70, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7431, 0, 247.914, 0.93, 1, 0.00, 0.16, 0.50, 0.00, 0.00, 0.38, 0.00, 0.21, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.81, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7432, 0, 247.948, 0.93, 1, 0.00, 0.16, 0.74, 0.03, 0.11, 0.68, 0.00, 0.08, 0.00, 0.00, 0.16, 0.00, 0.00, 0.00, 0.12, 0.78, 0.03, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7433, 0, 247.981, 0.93, 1, 0.00, 0.16, 1.16, 0.03, 0.44, 1.14, 0.00, 0.03, 0.00, 0.00, 0.91, 0.00, 0.00, 0.00, 0.27, 0.48, 0.03, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7434, 0, 248.014, 0.93, 1, 0.01, 0.00, 1.20, 0.03, 0.86, 1.45, 0.00, 0.13, 0.00, 0.00, 1.95, 0.00, 0.17, 0.00, 1.02, 0.17, 0.03, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7435, 0, 248.048, 0.98, 1, 0.01, 0.00, 1.23, 0.00, 1.37, 1.61, 0.00, 0.38, 0.00, 0.00, 3.26, 0.00, 1.35, 0.00, 1.62, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
7436, 0, 248.081, 0.98, 1, 0.01, 0.00, 0.78, 0.00, 1.65, 1.39, 0.00, 0.66, 0.03, 0.00, 4.18, 0.20, 2.44, 0.00, 2.57, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00
7437, 0, 248.115, 0.98, 1, 0.00, 0.00, 0.45, 0.00, 1.76, 0.97, 0.00, 1.02, 0.05, 0.00, 4.78, 0.67, 3.04, 0.00, 2.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00
7438, 0, 248.148, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 1.63, 0.43, 0.00, 1.27, 0.13, 0.17, 4.98, 1.31, 2.61, 0.00, 2.27, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00
7439, 0, 248.181, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 1.35, 0.05, 0.00, 1.49, 0.14, 0.27, 4.98, 1.90, 2.21, 0.00, 1.69, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00
7440, 0, 248.215, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 1.13, 0.00, 0.00, 1.33, 0.20, 0.54, 4.94, 2.30, 1.87, 0.00, 1.74, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00
7441, 0, 248.248, 0.98, 1, 0.07, 0.00, 0.00, 0.00, 0.83, 0.00, 0.01, 1.07, 0.12, 0.39, 4.47, 2.18, 2.04, 0.00, 2.14, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00
7442, 0, 248.281, 0.98, 1, 0.13, 0.00, 0.00, 0.00, 0.72, 0.00, 0.11, 0.80, 0.08, 0.30, 3.56, 1.83, 2.19, 0.00, 2.28, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00
7443, 0, 248.315, 0.98, 1, 0.28, 0.00, 0.00, 0.00, 0.58, 0.00, 0.27, 0.53, 0.00, 0.27, 2.58, 1.19, 2.39, 0.00, 2.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00
7444, 0, 248.348, 0.98, 1, 0.37, 0.00, 0.00, 0.00, 0.53, 0.00, 0.37, 0.47, 0.01, 0.31, 2.07, 0.93, 1.92, 0.00, 2.01, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
7445, 0, 248.381, 0.98, 1, 0.44, 0.00, 0.00, 0.00, 0.38, 0.00, 0.32, 0.35, 0.01, 0.31, 2.66, 0.77, 1.56, 0.00, 2.36, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
7446, 0, 248.415, 0.98, 1, 0.48, 0.00, 0.00, 0.00, 0.26, 0.00, 0.18, 0.38, 0.01, 0.06, 3.08, 0.79, 1.22, 0.00, 2.65, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
7447, 0, 248.448, 0.98, 1, 0.48, 0.00, 0.00, 0.00, 0.23, 0.00, 0.08, 0.44, 0.00, 0.06, 3.69, 0.94, 1.30, 0.00, 2.81, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
7448, 0, 248.482, 0.98, 1, 0.53, 0.00, 0.00, 0.00, 0.24, 0.00, 0.01, 0.56, 0.00, 0.05, 3.74, 1.09, 1.32, 0.00, 2.89, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
7449, 0, 248.515, 0.98, 1, 0.61, 0.00, 0.00, 0.00, 0.28, 0.00, 0.04, 0.68, 0.00, 0.05, 3.48, 1.22, 1.26, 0.00, 2.80, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
7450, 0, 248.548, 0.98, 1, 0.83, 0.05, 0.00, 0.00, 0.25, 0.00, 0.12, 0.63, 0.00, 0.04, 3.11, 1.34, 1.05, 0.00, 2.53, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
7451, 0, 248.582, 0.98, 1, 0.91, 0.07, 0.00, 0.00, 0.28, 0.00, 0.13, 0.60, 0.00, 0.16, 2.74, 1.35, 0.69, 0.00, 2.23, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
7452, 0, 248.615, 0.98, 1, 0.85, 0.07, 0.06, 0.00, 0.33, 0.00, 0.10, 0.64, 0.00, 0.30, 3.08, 1.61, 0.69, 0.00, 2.25, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7453, 0, 248.648, 0.98, 1, 0.63, 0.12, 0.25, 0.00, 0.41, 0.00, 0.04, 0.70, 0.00, 0.42, 2.82, 2.02, 0.38, 0.00, 2.24, 0.30, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7454, 0, 248.682, 0.98, 1, 0.52, 0.10, 0.56, 0.00, 0.48, 0.25, 0.03, 0.67, 0.00, 0.32, 2.34, 2.44, 0.30, 0.00, 1.78, 0.48, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7455, 0, 248.715, 0.98, 1, 0.32, 0.10, 0.69, 0.00, 0.64, 0.50, 0.14, 0.73, 0.00, 0.35, 1.74, 2.87, 0.50, 0.07, 1.54, 0.94, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7456, 0, 248.749, 0.98, 1, 0.16, 0.00, 0.70, 0.00, 0.77, 0.68, 0.14, 0.79, 0.00, 0.33, 1.55, 2.75, 0.91, 0.15, 1.54, 0.97, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
7457, 0, 248.782, 0.98, 1, 0.01, 0.00, 0.52, 0.00, 0.87, 0.46, 0.14, 1.00, 0.00, 0.42, 1.77, 2.80, 1.24, 0.22, 1.96, 1.31, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
7458, 0, 248.815, 0.98, 1, 0.00, 0.00, 0.53, 0.00, 0.85, 0.36, 0.08, 1.07, 0.00, 0.44, 1.77, 2.52, 1.14, 0.24, 2.21, 1.42, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
7459, 0, 248.849, 0.98, 1, 0.00, 0.00, 0.44, 0.00, 0.80, 0.38, 0.13, 1.12, 0.00, 0.39, 1.80, 2.68, 1.11, 0.21, 2.20, 1.69, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
7460, 0, 248.882, 0.98, 1, 0.00, 0.00, 0.49, 0.00, 0.82, 0.48, 0.23, 1.11, 0.00, 0.27, 1.60, 2.75, 1.01, 0.17, 2.06, 1.69, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
7461, 0, 248.915, 0.98, 1, 0.00, 0.00, 0.41, 0.00, 0.83, 0.58, 0.28, 1.07, 0.00, 0.08, 1.49, 3.10, 0.91, 0.10, 1.70, 1.56, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
7462, 0, 248.949, 0.98, 1, 0.08, 0.00, 0.63, 0.00, 0.86, 0.56, 0.29, 1.08, 0.00, 0.10, 1.42, 3.13, 0.53, 0.05, 1.48, 1.39, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
7463, 0, 248.982, 0.98, 1, 0.14, 0.00, 0.77, 0.00, 0.81, 0.80, 0.29, 1.01, 0.00, 0.15, 1.33, 3.15, 0.35, 0.02, 1.27, 1.17, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
7464, 0, 249.015, 0.98, 1, 0.20, 0.00, 0.95, 0.00, 0.77, 0.66, 0.22, 1.04, 0.00, 0.25, 1.49, 3.05, 0.21, 0.00, 1.28, 1.07, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
7465, 0, 249.049, 0.98, 1, 0.22, 0.00, 0.83, 0.00, 0.76, 0.71, 0.14, 1.10, 0.00, 0.16, 1.92, 2.84, 0.73, 0.00, 1.70, 0.70, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
7466, 0, 249.082, 0.98, 1, 0.28, 0.05, 0.67, 0.00, 0.76, 0.45, 0.04, 1.30, 0.00, 0.11, 2.24, 2.61, 1.09, 0.00, 1.99, 0.43, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
7467, 0, 249.116, 0.98, 1, 0.31, 0.05, 0.57, 0.00, 0.75, 0.38, 0.00, 1.31, 0.00, 0.05, 2.52, 2.22, 1.39, 0.00, 2.38, 0.22, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
7468, 0, 249.149, 0.98, 1, 0.42, 0.21, 0.48, 0.00, 0.71, 0.22, 0.00, 1.20, 0.00, 0.05, 2.30, 2.12, 1.25, 0.00, 2.29, 0.40, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
7469, 0, 249.182, 0.98, 1, 0.53, 0.27, 0.51, 0.00, 0.65, 0.28, 0.00, 0.90, 0.00, 0.05, 2.35, 2.15, 1.29, 0.00, 2.42, 0.45, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
7470, 0, 249.216, 0.98, 1, 0.64, 0.36, 0.43, 0.00, 0.58, 0.40, 0.00, 0.71, 0.00, 0.00, 2.19, 2.49, 1.19, 0.00, 2.42, 0.61, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
7471, 0, 249.249, 0.98, 1, 0.69, 0.21, 0.44, 0.00, 0.48, 0.41, 0.01, 0.46, 0.00, 0.00, 2.21, 2.68, 1.22, 0.02, 2.21, 0.63, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
7472, 0, 249.282, 0.98, 1, 0.63, 0.10, 0.40, 0.00, 0.37, 0.24, 0.10, 0.52, 0.00, 0.00, 2.03, 2.96, 1.23, 0.08, 1.90, 0.86, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
7473, 0, 249.316, 0.98, 1, 0.54, 0.00, 0.39, 0.00, 0.34, 0.13, 0.23, 0.49, 0.00, 0.15, 1.97, 2.91, 1.31, 0.10, 1.55, 0.79, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
7474, 0, 249.349, 0.98, 1, 0.42, 0.00, 0.34, 0.00, 0.39, 0.20, 0.32, 0.57, 0.00, 0.25, 2.05, 2.87, 1.23, 0.09, 1.60, 0.59, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
7475, 0, 249.382, 0.98, 1, 0.32, 0.00, 0.31, 0.00, 0.49, 0.30, 0.29, 0.45, 0.00, 0.38, 2.08, 2.79, 0.94, 0.08, 1.77, 0.68, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
7476, 0, 249.416, 0.98, 1, 0.30, 0.00, 0.32, 0.00, 0.54, 0.27, 0.21, 0.38, 0.00, 0.28, 2.11, 2.95, 0.78, 0.16, 1.88, 0.81, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
7477, 0, 249.449, 0.98, 1, 0.30, 0.00, 0.36, 0.00, 0.49, 0.26, 0.12, 0.28, 0.00, 0.18, 2.30, 3.08, 0.85, 0.21, 1.89, 0.98, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
7478, 0, 249.483, 0.98, 1, 0.36, 0.00, 0.37, 0.00, 0.42, 0.32, 0.05, 0.25, 0.00, 0.06, 2.66, 3.01, 1.04, 0.17, 1.98, 0.89, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
7479, 0, 249.516, 0.98, 1, 0.31, 0.00, 0.36, 0.00, 0.39, 0.32, 0.00, 0.21, 0.00, 0.00, 3.08, 3.09, 1.23, 0.09, 2.28, 1.16, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
7480, 0, 249.549, 0.98, 1, 0.28, 0.00, 0.43, 0.00, 0.51, 0.30, 0.04, 0.25, 0.00, 0.00, 3.06, 3.28, 1.17, 0.08, 2.40, 1.72, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
7481, 0, 249.583, 0.98, 1, 0.18, 0.00, 0.54, 0.00, 0.67, 0.47, 0.15, 0.14, 0.00, 0.00, 3.06, 3.38, 1.34, 0.13, 2.43, 1.95, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
7482, 0, 249.616, 0.98, 1, 0.36, 0.00, 0.64, 0.00, 0.80, 0.70, 0.15, 0.11, 0.01, 0.00, 3.26, 3.10, 1.24, 0.16, 2.32, 1.56, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
7483, 0, 249.649, 0.98, 1, 0.51, 0.00, 0.81, 0.00, 0.83, 0.85, 0.12, 0.11, 0.01, 0.00, 3.67, 2.74, 1.25, 0.11, 2.37, 1.07, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
