frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
471, 0, 18.800, 0.98, 1, 0.64, 0.00, 0.67, 0.00, 0.46, 0.60, 0.00, 0.99, 0.00, 0.00, 0.00, 1.46, 0.00, 0.00, 0.23, 2.04, 1.12, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
472, 0, 18.840, 0.98, 1, 0.49, 0.00, 0.50, 0.00, 0.49, 0.63, 0.00, 1.00, 0.00, 0.00, 0.00, 1.39, 0.00, 0.00, 0.39, 1.60, 0.93, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
473, 0, 18.880, 0.98, 1, 0.48, 0.00, 0.35, 0.00, 0.46, 0.67, 0.00, 0.90, 0.00, 0.00, 0.03, 1.59, 0.00, 0.00, 0.49, 1.08, 0.76, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
474, 0, 18.920, 0.98, 1, 0.47, 0.00, 0.21, 0.00, 0.38, 0.74, 0.00, 0.74, 0.00, 0.00, 0.03, 1.85, 0.00, 0.00, 0.52, 0.54, 0.62, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
475, 0, 18.960, 0.98, 1, 0.49, 0.00, 0.17, 0.00, 0.24, 0.68, 0.00, 0.48, 0.00, 0.00, 0.03, 2.07, 0.00, 0.00, 0.50, 0.33, 0.57, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
476, 0, 19.000, 0.98, 1, 0.51, 0.00, 0.14, 0.00, 0.10, 0.62, 0.00, 0.31, 0.00, 0.00, 0.01, 2.00, 0.00, 0.00, 0.38, 0.18, 0.40, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
477, 0, 19.040, 0.98, 1, 0.50, 0.00, 0.11, 0.15, 0.03, 0.52, 0.00, 0.21, 0.00, 0.00, 0.01, 1.86, 0.00, 0.03, 0.26, 0.32, 0.32, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
478, 0, 19.080, 0.98, 1, 0.47, 0.00, 0.04, 0.33, 0.00, 0.50, 0.00, 0.21, 0.00, 0.00, 0.01, 1.76, 0.00, 0.12, 0.15, 0.65, 0.17, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
479, 0, 19.120, 0.98, 1, 0.32, 0.00, 0.00, 0.33, 0.15, 0.42, 0.00, 0.30, 0.01, 0.00, 0.00, 1.56, 0.00, 0.12, 0.56, 1.17, 0.18, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
480, 0, 19.160, 0.98, 1, 0.19, 0.00, 0.01, 0.27, 0.33, 0.56, 0.00, 0.43, 0.12, 0.00, 0.00, 1.29, 0.00, 0.13, 0.98, 1.40, 0.22, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
481, 0, 19.200, 0.98, 1, 0.09, 0.00, 0.03, 0.09, 0.56, 0.78, 0.00, 0.59, 0.34, 0.00, 0.00, 0.98, 0.00, 0.11, 1.30, 1.10, 0.28, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
482, 0, 19.240, 0.98, 1, 0.07, 0.00, 0.08, 0.09, 0.66, 0.92, 0.00, 0.70, 0.59, 0.00, 0.00, 0.85, 0.00, 0.21, 1.07, 0.59, 0.30, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
483, 0, 19.280, 0.98, 1, 0.03, 0.00, 0.06, 0.07, 0.71, 0.95, 0.00, 0.77, 0.74, 0.00, 0.00, 0.89, 0.00, 0.32, 0.75, 0.27, 0.22, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
484, 0, 19.320, 0.98, 1, 0.01, 0.00, 0.05, 0.07, 0.75, 0.82, 0.00, 0.82, 0.78, 0.00, 0.00, 0.96, 0.00, 0.44, 0.47, 0.25, 0.13, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
485, 0, 19.360, 0.98, 1, 0.00, 0.00, 0.00, 0.09, 0.81, 0.88, 0.00, 0.80, 0.81, 0.00, 0.00, 1.03, 0.00, 0.50, 0.34, 0.25, 0.07, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
486, 0, 19.400, 0.98, 1, 0.00, 0.00, 0.00, 0.02, 0.82, 0.77, 0.00, 0.79, 0.80, 0.00, 0.00, 1.01, 0.00, 0.50, 0.32, 0.14, 0.03, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
487, 0, 19.440, 0.98, 1, 0.01, 0.00, 0.00, 0.02, 0.86, 0.73, 0.00, 0.84, 0.83, 0.00, 0.00, 0.89, 0.00, 0.42, 0.57, 0.29, 0.08, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
488, 0, 19.480, 0.98, 1, 0.01, 0.00, 0.00, 0.05, 0.81, 0.58, 0.00, 1.00, 0.86, 0.00, 0.00, 0.60, 0.00, 0.29, 1.07, 0.83, 0.11, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
489, 0, 19.520, 0.98, 1, 0.01, 0.00, 0.11, 0.05, 0.85, 0.65, 0.00, 1.14, 0.89, 0.00, 0.00, 0.34, 0.00, 0.14, 1.55, 1.51, 0.26, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
490, 0, 19.560, 0.98, 1, 0.00, 0.00, 0.18, 0.05, 0.84, 0.68, 0.00, 1.19, 0.88, 0.00, 0.00, 0.21, 0.00, 0.03, 1.77, 1.94, 0.40, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
491, 0, 19.600, 0.98, 1, 0.00, 0.00, 0.20, 0.00, 0.90, 0.69, 0.00, 1.16, 0.87, 0.00, 0.00, 0.27, 0.00, 0.00, 1.71, 1.83, 0.57, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
492, 0, 19.640, 0.98, 1, 0.00, 0.00, 0.10, 0.00, 0.88, 0.60, 0.00, 1.14, 0.85, 0.00, 0.00, 0.33, 0.00, 0.00, 1.62, 1.58, 0.66, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
493, 0, 19.680, 0.98, 1, 0.00, 0.00, 0.03, 0.00, 0.82, 0.59, 0.00, 1.13, 0.84, 0.00, 0.00, 0.42, 0.00, 0.00, 1.49, 1.16, 0.73, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
494, 0, 19.720, 0.98, 1, 0.00, 0.00, 0.01, 0.00, 0.78, 0.58, 0.00, 0.99, 0.82, 0.00, 0.00, 0.61, 0.00, 0.06, 1.13, 0.71, 0.67, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
495, 0, 19.760, 0.93, 1, 0.00, 0.00, 0.00, 0.00, 0.72, 0.54, 0.00, 0.79, 0.81, 0.00, 0.00, 0.75, 0.00, 0.13, 0.79, 0.38, 0.70, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
496, 0, 19.800, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.66, 0.36, 0.00, 0.67, 0.79, 0.00, 0.00, 0.83, 0.00, 0.20, 0.47, 0.25, 0.60, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
497, 0, 19.840, 0.98, 1, 0.00, 0.00, 0.00, 0.02, 0.49, 0.18, 0.00, 0.70, 0.71, 0.00, 0.00, 0.86, 0.00, 0.17, 0.33, 0.39, 0.58, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
498, 0, 19.880, 0.98, 1, 0.00, 0.00, 0.00, 0.11, 0.33, 0.04, 0.00, 0.75, 0.52, 0.00, 0.00, 1.06, 0.00, 0.18, 0.21, 0.54, 0.32, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
499, 0, 19.920, 0.98, 1, 0.04, 0.00, 0.01, 0.24, 0.18, 0.00, 0.00, 0.60, 0.28, 0.00, 0.05, 1.39, 0.00, 0.34, 0.12, 0.69, 0.24, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
500, 0, 19.960, 0.98, 1, 0.04, 0.00, 0.04, 0.30, 0.12, 0.00, 0.00, 0.54, 0.12, 0.00, 0.05, 1.64, 0.00, 0.50, 0.06, 0.73, 0.16, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
501, 0, 20.000, 0.98, 1, 0.04, 0.00, 0.04, 0.32, 0.18, 0.00, 0.00, 0.53, 0.07, 0.00, 0.07, 1.70, 0.00, 0.59, 0.03, 0.74, 0.24, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
502, 0, 20.040, 0.98, 1, 0.00, 0.00, 0.02, 0.28, 0.29, 0.00, 0.00, 0.69, 0.12, 0.00, 0.02, 1.55, 0.00, 0.46, 0.23, 0.72, 0.23, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
503, 0, 20.080, 0.98, 1, 0.00, 0.00, 0.00, 0.28, 0.38, 0.00, 0.00, 0.81, 0.08, 0.00, 0.02, 1.29, 0.00, 0.26, 0.66, 1.08, 0.27, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
504, 0, 20.120, 0.98, 1, 0.00, 0.00, 0.03, 0.23, 0.43, 0.00, 0.00, 1.03, 0.07, 0.00, 0.00, 1.16, 0.00, 0.10, 1.37, 1.67, 0.28, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
505, 0, 20.160, 0.98, 1, 0.00, 0.00, 0.13, 0.36, 0.48, 0.00, 0.00, 1.05, 0.01, 0.00, 0.00, 1.15, 0.00, 0.00, 1.78, 2.42, 0.26, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
506, 0, 20.200, 0.98, 1, 0.00, 0.00, 0.17, 0.49, 0.48, 0.00, 0.00, 0.80, 0.01, 0.00, 0.00, 1.52, 0.00, 0.27, 1.51, 2.58, 0.24, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
507, 0, 20.240, 0.98, 1, 0.00, 0.00, 0.13, 0.52, 0.42, 0.00, 0.00, 0.47, 0.00, 0.00, 0.00, 1.87, 0.00, 0.64, 0.96, 2.53, 0.16, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
508, 0, 20.280, 0.98, 1, 0.00, 0.00, 0.04, 0.36, 0.40, 0.00, 0.00, 0.32, 0.01, 0.00, 0.00, 2.20, 0.00, 1.01, 0.47, 2.25, 0.14, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
509, 0, 20.320, 0.98, 1, 0.00, 0.00, 0.02, 0.21, 0.52, 0.00, 0.00, 0.55, 0.08, 0.02, 0.00, 1.96, 0.00, 0.74, 0.83, 2.25, 0.07, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
510, 0, 20.360, 0.98, 1, 0.00, 0.00, 0.04, 0.12, 0.70, 0.00, 0.00, 0.77, 0.17, 0.02, 0.00, 1.53, 0.00, 0.37, 1.24, 1.96, 0.05, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
511, 0, 20.400, 0.98, 1, 0.00, 0.00, 0.06, 0.11, 0.83, 0.00, 0.00, 0.94, 0.27, 0.02, 0.00, 1.02, 0.00, 0.00, 1.66, 1.67, 0.01, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
512, 0, 20.440, 0.98, 1, 0.00, 0.00, 0.04, 0.05, 0.84, 0.00, 0.00, 0.92, 0.37, 0.01, 0.00, 0.80, 0.00, 0.00, 1.39, 1.16, 0.12, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
513, 0, 20.480, 0.98, 1, 0.00, 0.00, 0.03, 0.04, 0.84, 0.11, 0.00, 0.90, 0.47, 0.08, 0.00, 0.76, 0.00, 0.02, 0.99, 0.72, 0.17, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
514, 0, 20.520, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.78, 0.15, 0.00, 0.92, 0.49, 0.14, 0.00, 0.83, 0.00, 0.02, 0.61, 0.44, 0.29, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
515, 0, 20.560, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.75, 0.15, 0.00, 1.03, 0.46, 0.20, 0.00, 0.94, 0.00, 0.02, 0.56, 0.37, 0.28, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
516, 0, 20.600, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.76, 0.04, 0.00, 1.13, 0.42, 0.22, 0.00, 0.94, 0.00, 0.00, 0.53, 0.37, 0.31, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
517, 0, 20.640, 0.98, 1, 0.00, 0.00, 0.04, 0.00, 0.78, 0.05, 0.00, 1.16, 0.41, 0.15, 0.00, 1.02, 0.00, 0.00, 0.46, 0.35, 0.29, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
518, 0, 20.680, 0.98, 1, 0.00, 0.00, 0.07, 0.00, 0.83, 0.14, 0.00, 1.17, 0.37, 0.15, 0.00, 1.25, 0.00, 0.00, 0.44, 0.20, 0.32, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
519, 0, 20.720, 0.98, 1, 0.01, 0.00, 0.25, 0.01, 0.84, 0.25, 0.00, 1.13, 0.25, 0.18, 0.00, 1.48, 0.16, 0.00, 0.41, 0.13, 0.24, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
520, 0, 20.760, 0.98, 1, 0.08, 0.00, 0.45, 0.01, 0.86, 0.29, 0.00, 1.14, 0.16, 0.33, 0.00, 1.73, 0.36, 0.00, 0.30, 0.00, 0.14, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
521, 0, 20.800, 0.98, 1, 0.19, 0.00, 0.76, 0.01, 0.77, 0.35, 0.00, 1.01, 0.07, 0.55, 0.05, 1.88, 0.64, 0.00, 0.11, 0.05, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
522, 0, 20.840, 0.98, 1, 0.31, 0.00, 0.91, 0.00, 0.69, 0.40, 0.00, 0.95, 0.04, 0.58, 0.16, 2.07, 0.86, 0.00, 0.00, 0.05, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
523, 0, 20.880, 0.98, 1, 0.38, 0.00, 1.05, 0.00, 0.63, 0.40, 0.00, 0.86, 0.00, 0.43, 0.33, 2.15, 0.99, 0.00, 0.00, 0.18, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
524, 0, 20.920, 0.98, 1, 0.50, 0.00, 1.00, 0.00, 0.58, 0.25, 0.00, 0.86, 0.00, 0.15, 0.49, 2.22, 0.84, 0.00, 0.00, 0.29, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
525, 0, 20.960, 0.98, 1, 0.66, 0.00, 0.97, 0.00, 0.54, 0.12, 0.00, 0.79, 0.00, 0.00, 0.48, 2.23, 0.57, 0.00, 0.00, 0.47, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00
526, 0, 21.000, 0.98, 1, 0.82, 0.00, 0.84, 0.00, 0.50, 0.10, 0.00, 0.73, 0.00, 0.01, 0.47, 2.35, 0.24, 0.00, 0.00, 0.57, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
527, 0, 21.040, 0.98, 1, 0.88, 0.00, 0.78, 0.00, 0.51, 0.14, 0.00, 0.67, 0.00, 0.03, 0.43, 2.50, 0.10, 0.00, 0.03, 0.66, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
528, 0, 21.080, 0.98, 1, 0.83, 0.00, 0.69, 0.00, 0.51, 0.11, 0.00, 0.63, 0.00, 0.04, 0.36, 2.56, 0.04, 0.00, 0.03, 0.67, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
529, 0, 21.120, 0.98, 1, 0.74, 0.00, 0.65, 0.00, 0.63, 0.10, 0.00, 0.70, 0.00, 0.03, 0.20, 2.17, 0.16, 0.00, 0.29, 0.61, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
530, 0, 21.160, 0.98, 1, 0.59, 0.00, 0.70, 0.00, 0.74, 0.24, 0.00, 0.81, 0.00, 0.01, 0.04, 1.61, 0.30, 0.00, 0.48, 0.47, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00
531, 0, 21.200, 0.98, 1, 0.51, 0.00, 0.79, 0.00, 0.89, 0.38, 0.00, 0.94, 0.00, 0.00, 0.00, 1.14, 0.51, 0.00, 0.74, 0.32, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00
532, 0, 21.240, 0.98, 1, 0.41, 0.00, 0.83, 0.00, 0.89, 0.34, 0.00, 0.90, 0.00, 0.00, 0.09, 1.09, 0.66, 0.00, 0.57, 0.18, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00
533, 0, 21.280, 0.98, 1, 0.42, 0.00, 0.87, 0.00, 0.85, 0.16, 0.00, 0.78, 0.00, 0.00, 0.14, 1.17, 0.83, 0.00, 0.35, 0.10, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00
534, 0, 21.320, 0.98, 1, 0.41, 0.00, 0.91, 0.00, 0.72, 0.07, 0.00, 0.68, 0.00, 0.06, 0.32, 1.59, 0.77, 0.00, 0.10, 0.29, 0.03, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00
535, 0, 21.360, 0.98, 1, 0.48, 0.00, 0.91, 0.00, 0.56, 0.05, 0.00, 0.60, 0.00, 0.13, 0.42, 1.95, 0.70, 0.00, 0.00, 0.68, 0.09, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00
536, 0, 21.400, 0.98, 1, 0.52, 0.00, 0.83, 0.00, 0.47, 0.05, 0.00, 0.55, 0.00, 0.22, 0.47, 2.20, 0.56, 0.00, 0.00, 1.06, 0.09, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00
537, 0, 21.440, 0.98, 1, 0.51, 0.00, 0.68, 0.00, 0.42, 0.03, 0.00, 0.47, 0.00, 0.19, 0.28, 2.00, 0.56, 0.00, 0.00, 1.06, 0.06, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00
538, 0, 21.480, 0.98, 1, 0.50, 0.00, 0.61, 0.00, 0.50, 0.08, 0.00, 0.44, 0.00, 0.13, 0.10, 1.73, 0.56, 0.00, 0.03, 0.79, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00
539, 0, 21.520, 0.98, 1, 0.49, 0.00, 0.72, 0.00, 0.60, 0.17, 0.00, 0.54, 0.00, 0.09, 0.00, 1.40, 0.46, 0.00, 0.51, 0.73, 0.09, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00
540, 0, 21.560, 0.98, 1, 0.51, 0.00, 0.85, 0.00, 0.71, 0.17, 0.00, 0.69, 0.00, 0.10, 0.00, 1.21, 0.39, 0.00, 0.93, 0.76, 0.08, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
541, 0, 21.600, 0.98, 1, 0.58, 0.00, 0.97, 0.09, 0.71, 0.26, 0.00, 0.77, 0.00, 0.10, 0.00, 1.15, 0.25, 0.00, 1.22, 1.02, 0.08, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
